%time,field.data
1574702444279333382,-0.0503891790824 -0.362396407016 3.0728499171
1574702444289553677,-0.0613808885803 -0.354298701122 3.07338087896
1574702444299660030,-0.0613808885803 -0.354298701122 3.07338087896
1574702444309781993,-0.0722943179894 -0.346058428537 3.07372253613
1574702444319924644,-0.0722943179894 -0.346058428537 3.07372253613
1574702444330054857,-0.0832070020282 -0.337761027195 3.07397826071
1574702444340128836,-0.0885255930077 -0.333563765403 3.07408700342
1574702444350236146,-0.0937062870582 -0.329417336196 3.07413948223
1574702444360345891,-0.0937062870582 -0.329417336196 3.07413948223
1574702444370417460,-0.10335319261 -0.321284334902 3.0740089692
1574702444380525712,-0.107831199149 -0.317199369948 3.07400538263
1574702444390635379,-0.11213821837 -0.313107647577 3.07401532718
1574702444400760878,-0.116260737692 -0.308943668947 3.07399212366
1574702444410866369,-0.120160452569 -0.304736400515 3.07397746805
1574702444420958608,-0.1239446412 -0.300525629082 3.07397815917
1574702444431065216,-0.127732697218 -0.296340387221 3.07388360385
1574702444441123855,-0.131487755984 -0.292155340139 3.07371913121
1574702444451245672,-0.135213401435 -0.28796266404 3.07359710853
1574702444461353888,-0.142527851554 -0.279690338657 3.07349299287
1574702444471459163,-0.142527851554 -0.279690338657 3.07349299287
1574702444481564259,-0.149396352459 -0.271751235686 3.07361921402
1574702444491672146,-0.149396352459 -0.271751235686 3.07361921402
1574702444501789099,-0.156154150849 -0.264214431275 3.07395558587
1574702444511902666,-0.156154150849 -0.264214431275 3.07395558587
1574702444522013678,-0.162831566862 -0.25696456249 3.07418674999
1574702444532079652,-0.162831566862 -0.25696456249 3.07418674999
1574702444542292514,-0.16941221054 -0.249907940931 3.07447549884
1574702444552351865,-0.16941221054 -0.249907940931 3.07447549884
1574702444562451885,-0.175758881431 -0.243005314747 3.07466307748
1574702444572554685,-0.175758881431 -0.243005314747 3.07466307748
1574702444582682677,-0.18182033206 -0.23612414531 3.07509092987
1574702444592756453,-0.18182033206 -0.23612414531 3.07509092987
1574702444602924750,-0.187169214142 -0.229622881287 3.07548949471
1574702444613029147,-0.187169214142 -0.229622881287 3.07548949471
1574702444623151304,-0.192097333149 -0.223197091663 3.07622355552
1574702444633255103,-0.192097333149 -0.223197091663 3.07622355552
1574702444643362947,-0.196197709601 -0.216770850069 3.07676738953
1574702444653434507,-0.196197709601 -0.216770850069 3.07676738953
1574702444663540104,-0.19986884591 -0.210153841088 3.07723199895
1574702444673645680,-0.19986884591 -0.210153841088 3.07723199895
1574702444683772600,-0.20160015911 -0.206881786525 3.07748313887
1574702444693880474,-0.203202428308 -0.203673777238 3.07766189927
1574702444703951765,-0.204681848825 -0.200518837818 3.07776460506
1574702444714079903,-0.206042993244 -0.19744212524 3.07795281548
1574702444724182887,-0.207248599811 -0.194479478395 3.0782397748
1574702444734291057,-0.208238373703 -0.191692903409 3.07854145107
1574702444744380386,-0.208912068391 -0.189056480719 3.07882345258
1574702444754540843,-0.209254739454 -0.186499126527 3.07910399533
1574702444764645179,-0.209352520986 -0.183994425127 3.07943017486
1574702444774752189,-0.208757620736 -0.179199489626 3.08017673011
1574702444784857114,-0.208757620736 -0.179199489626 3.08017673011
1574702444794928485,-0.207236150584 -0.174713656445 3.08067802217
1574702444805033993,-0.207236150584 -0.174713656445 3.08067802217
1574702444815139751,-0.206458564052 -0.172451323147 3.08094967715
1574702444825267726,-0.205125544305 -0.168043470313 3.08117452194
1574702444835336360,-0.205125544305 -0.168043470313 3.08117452194
1574702444845444794,-0.203986352304 -0.163939199588 3.08110339011
1574702444845444794,-0.203986352304 -0.163939199588 3.08110339011
1574702444855539272,-0.203986352304 -0.163939199588 3.08110339011
1574702444865658403,-0.203174446982 -0.160617083648 3.08091178608
1574702444875721966,-0.203174446982 -0.160617083648 3.08091178608
1574702444885841147,-0.202802247306 -0.159373128058 3.08072027013
1574702444895947986,-0.20226451108 -0.157807196529 3.08026970503
1574702444906074843,-0.20226451108 -0.157807196529 3.08026970503
1574702444916179802,-0.202098315541 -0.157161987563 3.07960653092
1574702444926288430,-0.202098315541 -0.157161987563 3.07960653092
1574702444936394453,-0.202273652948 -0.156545689205 3.07876284171
1574702444946507263,-0.202420899023 -0.15600507083 3.07826693668
1574702444956588218,-0.202663077331 -0.155273556951 3.07777415875
1574702444966656632,-0.202880495279 -0.154446530031 3.07724292247
1574702444976727413,-0.202880495279 -0.154446530031 3.07724292247
1574702444986835551,-0.203185581557 -0.15279976885 3.07614077457
1574702444996893190,-0.203185581557 -0.15279976885 3.07614077457
1574702445006999276,-0.203838557035 -0.151922311684 3.07511779806
1574702445017127056,-0.203838557035 -0.151922311684 3.07511779806
1574702445027204235,-0.20467146949 -0.151803312948 3.07411495124
1574702445037276102,-0.20467146949 -0.151803312948 3.07411495124
1574702445047381204,-0.20570948669 -0.152331634034 3.07311160654
1574702445057487503,-0.20570948669 -0.152331634034 3.07311160654
1574702445067595927,-0.207033627691 -0.153285364893 3.07194405647
1574702445077810607,-0.207033627691 -0.153285364893 3.07194405647
1574702445087940381,-0.208862555887 -0.153964871602 3.0705884212
1574702445098054476,-0.208862555887 -0.153964871602 3.0705884212
