%time,field.data
1574702387919589450,0.09544871425283877 -0.002361425023663546 3.0300888839818265
1574702388000270499,0.09453289066755076 -0.004924171534493213 3.0322256482882
1574702388080930516,0.08725329894697312 -0.011355751035260158 3.033262456149613
1574702388161760191,0.07686566076638714 -0.018608304969170666 3.034470850256953
1574702388242342353,0.06387639897863139 -0.030332711485674714 3.0362736388763136
1574702388312980045,0.050547323089354446 -0.04290490753811709 3.0389138554618182
1574702388393876194,0.05112937727651936 -0.04694227576985849 3.042198399767049
1574702388474590827,0.05445013717312125 -0.04543285025968623 3.044455597242284
1574702388555357796,0.05256969174426298 -0.039727379123895325 3.047971847027396
1574702388636086324,0.04959556995636444 -0.03542909742375277 3.051882129825261
1574702388716878512,0.05286497514751369 -0.0371839144690125 3.0547564729877985
1574702388797575920,0.054494051546293616 -0.039978291843102365 3.0567671115534276
1574702388878314241,0.05453076455702579 -0.04834070888329492 3.059854835063447
1574702388959009508,0.05314432184911568 -0.04729108393008079 3.067173103617298
1574702389039842196,0.045905088607440095 -0.046527189693532284 3.078667569094914
1574702389120659357,0.0452884898574454 -0.04728654856170296 3.0879960492330074
1574702389201273949,0.053052750241596926 -0.05306927965229405 3.0935035221053844
1574702389281984029,0.057139354722470385 -0.06038850278334499 3.0915085958861153
1574702389362834581,0.04714509980981584 -0.05592867374625442 3.0813456168779365
1574702389443567018,0.03803728320726348 -0.04867328584072324 3.0679311845076525
1574702389514272664,0.035321686817141804 -0.043849984425143984 3.0550155214014847
1574702389595006385,0.031158919578637777 -0.039747191812285386 3.04126270049884
1574702389675720781,0.026657663651994516 -0.0364808526382821 3.0298873350537705
1574702389756473997,0.025516161594542782 -0.03664810970076361 3.0209230943558736
1574702389837169090,0.030494565064605416 -0.03586526955919533 3.0172855988655956
1574702389918017842,0.034951776451885186 -0.03653649961873622 3.0159926009410705
1574702389998842748,0.039980285041247086 -0.03554186390105534 3.0176402650266474
1574702390079672945,0.04486696745299188 -0.03415090399288565 3.0211169151942117
1574702390160644732,0.04966123336527007 -0.03453914988935882 3.0252795825052727
1574702390241323131,0.055450875101920455 -0.03375636910732684 3.029602053770978
1574702390322138857,0.05824097144366166 -0.03602153807287006 3.0324280377260577
1574702390392729851,0.056895261105999476 -0.04076532470913085 3.0336992731074752
1574702390473524789,0.05582668167469915 -0.04348198888424277 3.0336371530224784
1574702390554361854,0.051130129268798 -0.046199120922431926 3.0335482807352787
1574702390634976867,0.04268636718624187 -0.04791577062816118 3.0346706084496953
1574702390715753021,0.04324030305778098 -0.04679565685681653 3.036532021661819
1574702390796575157,0.04696382592050344 -0.04428784113932565 3.0391522181359307
1574702390877209613,0.04978398338993968 -0.04275297430744157 3.042121590823999
1574702390958161691,0.052710604338437106 -0.041998654120792296 3.0456720998846403
1574702391038886270,0.051688950693276565 -0.04105900180495009 3.0494617817670284
1574702391119772051,0.05062437591597446 -0.03918315358895095 3.0518549726662725
1574702391200442435,0.049618746107181665 -0.03772755857729812 3.054399809737557
1574702391281359241,0.051858539773566234 -0.03837905503098528 3.0560611281839742
1574702391362123125,0.05660505849574676 -0.03515811029093947 3.057169223491205
1574702391442855638,0.05586802233722525 -0.03497179648211582 3.058584322740695
1574702391523703746,0.05469006647096701 -0.03292014902342005 3.06057427522398
1574702391594412436,0.05313091193437182 -0.0325249476839783 3.0623553721491272
1574702391675150780,0.05039801479861453 -0.03071143921382693 3.0640593643159573
1574702391755964734,0.04744148526255553 -0.030254724210241554 3.0648147952626106
1574702391836754931,0.04648848474000848 -0.03096705150537292 3.065052840405857
1574702391917554583,0.04417520792328324 -0.030742422672223043 3.0647716385675423
1574702391998291487,0.04336560375597332 -0.030432059472003413 3.063797953945827
1574702392078920096,0.0437350441634245 -0.031188529101851593 3.0615512952761192
1574702392159609921,0.04134988707234782 -0.03224574303289563 3.058736490852975
1574702392240412987,0.04077434847428069 -0.03046447237481836 3.055753366490745
1574702392321220139,0.040488690230381146 -0.028372532822630626 3.0531042679922926
1574702392391928588,0.04111669011207334 -0.0275602881645312 3.0511741868600195
1574702392472648550,0.04337111611640256 -0.02792145145288363 3.050143140769874
